번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
4265,충청북도 증평군,,충청북도 증평군 증평읍 송산리 1020번지,생활방범,1,200,송산원룸촌 공주칼국수 삼거리,30,,043-835-4742,36.793387,127.586107,2024-01-24
4266,충청북도 증평군,,충청북도 증평군 증평읍 증평리 666번지,생활방범,1,200,대동연립후문,30,,043-835-4742,36.779993,127.585285,2024-01-24
4267,충청북도 증평군,,충청북도 증평군 증평읍 중동리 136번지,차량방범,1,200,밝은미소치과 앞 (청주방향),30,,043-835-4742,36.783649,127.580753,2024-01-24
4268,충청북도 증평군,,충청북도 증평군 증평읍 중동리 136번지,차량방범,1,200,밝은미소치과 앞 (군청방향),30,,043-835-4742,36.783649,127.580753,2024-01-24
4269,충청북도 증평군,,충청북도 증평군 증평읍 신동리 639-3번지,차량방범,1,200,복지타운 굴다리앞 (증평역방향),30,,043-835-4742,36.779133,127.584893,2024-01-24
4270,충청북도 증평군,,충청북도 증평군 증평읍 신동리 639-3번지,차량방범,1,200,복지타운 굴다리앞 (복지타운방향),30,,043-835-4742,36.779133,127.584853,2024-01-24
4271,충청북도 증평군,,충청북도 증평군 증평읍 증천리 152번지,차량방범,1,200,여성회관 사거리 (증평초방향),30,,043-835-4742,36.785587,127.590389,2024-01-24
4272,충청북도 증평군,,충청북도 증평군 증평읍 증천리 152번지,차량방범,1,200,여성회관 사거리 (1차로장미대교방향),30,,043-835-4742,36.785624,127.590389,2024-01-24
4273,충청북도 증평군,,충청북도 증평군 증평읍 증천리 152번지,차량방범,1,200,여성회관 사거리 (2차로장미대교방향),30,,043-835-4742,36.785661,127.590463,2024-01-24
4274,충청북도 증평군,,충청북도 증평군 증평읍 증천리 595번지,차량방범,1,200,다우산업주변 (여성회관방향),30,,043-835-4742,36.782541,127.594905,2024-01-24
4275,충청북도 증평군,,충청북도 증평군 증평읍 증천리 595번지,차량방범,1,200,다우산업주변 (현대서비스방향),30,,043-835-4742,36.782525,127.594871,2024-01-24
4276,충청북도 증평군,,충청북도 증평군 증평읍 증천리 1178번지,차량방범,1,200,증평로시점 사곡교 방향 (사곡교삼거리방향),30,,043-835-4742,36.782823,127.595681,2024-01-24
4277,충청북도 증평군,,충청북도 증평군 증평읍 증천리 1441번지,차량방범,1,200,문화로 두름로 삼거리 (미암교방향),30,,043-835-4742,36.788601,127.593773,2024-01-24
4278,충청북도 증평군,,충청북도 증평군 증평읍 증천리 1456번지,차량방범,1,200,증천2리 회관 옆 (증평공고방향),30,,043-835-4742,36.781138,127.594028,2024-01-24
4279,충청북도 증평군,,충청북도 증평군 증평읍 율리 산33-9번지,차량방범,1,200,율리 괴산 경계 (봉천질마로방향),30,,043-835-4742,36.733162,127.655434,2024-01-24
4280,충청북도 증평군,,충청북도 증평군 도안면 도당리 158-4번지,차량방범,1,200,도당로 사곡로 사거리 (사곡3리방향),30,,043-835-4742,36.794089,127.631499,2024-01-24
4281,충청북도 증평군,,충청북도 증평군 도안면 도당리 158-4번지,차량방범,1,200,도당로 사곡로 사거리 (도안방향),30,,043-835-4742,36.794099,127.631514,2024-01-24
4282,충청북도 증평군,,충청북도 증평군 증평읍 초중리 10-4번지,차량방범,1,200,㈜신성 앞 (청주방향),30,,043-835-4742,36.778399,127.576136,2024-01-24
4283,충청북도 증평군,,충청북도 증평군 증평읍 초중리 10-4번지,차량방범,1,200,㈜신성 앞 (증평시내방향),30,,043-835-4742,36.778439,127.576065,2024-01-24
4284,충청북도 증평군,,충청북도 증평군 증평읍 신동리 584번지,차량방범,1,200,삼보초옆 삼보로 (복지타운방향2차로),30,,043-835-4742,36.778845,127.579544,2024-01-24
4285,충청북도 증평군,,충청북도 증평군 증평읍 신동리 584번지,차량방범,1,200,삼보초옆 삼보로 (복지타운방향1차로),30,,043-835-4742,36.778853,127.579593,2024-01-24
4286,충청북도 증평군,,충청북도 증평군 증평읍 신동리 506번지,차량방범,1,200,주공2단지 입구 (역전방향),30,,043-835-4742,36.779315,127.579919,2024-01-24
4287,충청북도 증평군,,충청북도 증평군 증평읍 신동리 506번지,차량방범,1,200,주공2단지 입구 (삼보초등학교방향),30,,043-835-4742,36.779362,127.579905,2024-01-24
4288,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 566-8번지,차량방범,1,200,알뜰주유소 앞 삼거리 (벌말방향),30,,043-835-4742,36.793076,127.562744,2024-01-24
4289,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 566-8번지,차량방범,1,200,알뜰주유소 앞 삼거리 (진천방향),30,,043-835-4742,36.793027,127.562694,2024-01-24
4290,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 566-8번지,차량방범,1,200,알뜰주유소 앞 삼거리 (증평방향),30,,043-835-4742,37.793027,127.562717,2024-01-24
4291,충청북도 증평군,,충청북도 증평군 증평읍 송산리 390-1번지,차량방범,1,200,송산리 입구 (장미대교방향),30,,043-835-4742,36.796992,127.579831,2024-01-24
4292,충청북도 증평군,,충청북도 증평군 증평읍 송산리 390-1번지,차량방범,1,200,송산리 입구 (삽사리방향),30,,043-835-4742,36.796976,128.579831,2024-01-24
4293,충청북도 증평군,,충청북도 증평군 증평읍 미암리 308-11번지,차량방범,1,200,미암3리 (SK케미컬) (충청대로방향),30,,043-835-4742,36.794305,127.5959801,2024-01-24
4294,충청북도 증평군,,충청북도 증평군 도안면 화성리 189-1번지,차량방범,1,200,행갈길17기숙사옆 (행갈방향),30,,043-835-4742,36.809594,127.612432,2024-01-24
4295,충청북도 증평군,,충청북도 증평군 도안면 송정리 산71-11번지,차량방범,1,200,영수지 전망대 앞 (연촌리방향),30,,043-835-4742,36.834733,127.597119,2024-01-24
4296,충청북도 증평군,,충청북도 증평군 도안면 송정리 산71-11번지,차량방범,1,200,영수지 전망대 앞 (노암4리방향),30,,043-835-4742,36.834714,127.597104,2024-01-24
4297,충청북도 증평군,,충청북도 증평군 증평읍 초중리 625번지,생활방범,1,200,증평인삼탕 주변,30,,043-835-4742,36.782334,127.573671,2024-01-24
4298,충청북도 증평군,,충청북도 증평군 증평읍 초중리 569-4번지,생활방범,1,200,한마음요양센터 주변,30,,043-835-4742,36.778526,127.569166,2024-01-24
4299,충청북도 증평군,,충청북도 증평군 증평읍 초중리 627번지,생활방범,1,200,팔도강산 주변,30,,043-835-4742,37.782334,127.572105,2024-01-24
4300,충청북도 증평군,,충청북도 증평군 증평읍 덕상리 782번지,생활방범,1,200,덕상1리 인삼밭 삼거리,30,,043-835-4742,36.742754,127.619056,2024-01-24
4301,충청북도 증평군,,충청북도 증평군 증평읍 덕상리 346번지,생활방범,1,200,덕상1리 파밭 삼거리,30,,043-835-4742,36.750522,127.617589,2024-01-24
4302,충청북도 증평군,,충청북도 증평군 증평읍 남하리 57-4번지,생활방범,1,200,염실경로당입구,30,,043-835-4742,36.755821,127.5979146,2024-01-24
4303,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 937-22번지,생활방범,1,200,쇠마루마을회관앞,30,,043-835-4742,36.791517,127.559465,2024-01-24
4304,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 937-22번지,생활방범,1,200,쇠마루마을회관앞,30,,043-835-4742,36.791517,127.559465,2024-01-24
4305,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 937-22번지,생활방범,1,200,쇠마루마을회관앞,30,,043-835-4742,36.791517,127.559465,2024-01-24
4306,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 937-22번지,생활방범,1,200,쇠마루마을회관앞,30,,043-835-4742,36.791517,127.559465,2024-01-24
4307,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 768-2번지,생활방범,1,200,쇠마루이장님댁앞,30,,043-835-4742,36.794055,127.559962,2024-01-24
4308,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 768-2번지,생활방범,1,200,쇠마루이장님댁앞,30,,043-835-4742,36.794055,127.559962,2024-01-24
4309,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 441-3번지,생활방범,1,200,쇠마루창고앞,30,,043-835-4742,36.791428,127.563004,2024-01-24
4310,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 441-3번지,생활방범,1,200,쇠마루창고앞,30,,043-835-4742,36.791428,127.563004,2024-01-24
4311,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 781-7번지,생활방범,1,200,쇠마루분리수거앞,30,,043-835-4742,36.790733,127.559991,2024-01-24
4312,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 781-7번지,생활방범,1,200,쇠마루분리수거앞,30,,043-835-4742,36.790733,127.559991,2024-01-24
4313,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 781-7번지,생활방범,1,200,쇠마루분리수거앞,30,,043-835-4742,36.790733,127.559991,2024-01-24
4314,충청북도 증평군,,충청북도 증평군 증평읍 남하리 511-1번지,생활방범,1,200,남하4리 경로당(LED),30,,043-835-4742,36.756945,127.600572,2024-01-24
4315,충청북도 증평군,,충청북도 증평군 증평읍 초중리 121-76번지,생활방범,1,200,증평정보고등학교 후문,30,,043-835-4742,36.776816,127.578477,2024-01-24
4316,충청북도 증평군,,충청북도 증평군 증평읍 남하리 364-1번지,생활방범,1,200,남하1리 마을회관 옆 다리,30,,043-835-4742,36.76215161,127.603625,2024-01-24
4317,충청북도 증평군,,충청북도 증평군 증평읍 송산리 370번지,생활방범,1,200,송산2리 우물옆삼거리(LED),30,,043-835-4742,36.793293,127.575121,2024-01-24
4318,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 현관,30,,043-835-4742,36.812888,127.613106,2024-01-24
4319,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 1층 계단,30,,043-835-4742,36.812888,127.613106,2024-01-24
4320,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 2층 회의실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4321,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 1층 사무실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4322,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 서버실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4323,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 체험실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4324,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 관제실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4325,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 전기실 복도,30,,043-835-4742,36.812888,127.613106,2024-01-24
4326,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 2층 계단,30,,043-835-4742,36.812888,127.613106,2024-01-24
4327,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 복도 사무실 앞,30,,043-835-4742,36.812888,127.613106,2024-01-24
4328,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 1층 다목적실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4329,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 전력실,30,,043-835-4742,36.812888,127.613106,2024-01-24
4330,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 후면,30,,043-835-4742,36.812888,127.613106,2024-01-24
4331,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 교회측,30,,043-835-4742,36.812888,127.613106,2024-01-24
4332,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 전면주차장,30,,043-835-4742,36.812888,127.613106,2024-01-24
4333,충청북도 증평군,,충청북도 증평군 도안면 화성리 163-3번지,시설물관리,1,200,영상관제센터 도로측,30,,043-835-4742,36.812888,127.613106,2024-01-24
4334,충청북도 증평군,,충청북도 증평군 증평읍 창동리 706번지,생활방범,1,200,창동 사거리,30,,043-835-4742,36.782936,127.579161,2024-01-24
4335,충청북도 보은군청,,충청북도 보은군 보은읍 삼산로1길 12,생활방범,3,200,,30,2015-01,043-540-3236,36.48308,127.720414,2024-01-01
4336,충청북도 보은군청,,충청북도 보은군 보은읍 삼삼리 31-1,생활방범,16,200,,30,2016-01,043-540-3236,36.483084,127.718712,2024-01-01
4337,충청북도 보은군청,,충청북도 보은군 보은읍 삼산로3길 5,생활방범,9,200,,30,2012-01,043-540-3236,36.48284,127.719417,2024-01-01
4338,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 135-30,생활방범,10,200,,30,2021-01,043-540-3236,36.483422,127.719725,2024-01-01
4339,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 132-8,교통단속,4,200,,30,2008-01,043-540-3096,36.483398,127.717906,2024-01-01
4340,충청북도 보은군청,,충청북도 보은군 보은읍 교사리 38-9,교통단속,4,200,,30,2015-01,043-540-3096,36.485098,127.72154,2024-01-01
4341,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 93-15,교통단속,1,200,,30,2008-01,043-540-3096,36.482414,127.718399,2024-01-01
4342,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 19-2,교통단속,3,200,,30,2013-01,043-540-3096,36.482812,127.72094,2024-01-01
4343,충청북도 보은군청,,충청북도 보은군 보은읍 보은로 134,교통단속,3,200,,30,2013-01,043-540-3096,36.486104,127.717824,2024-01-01
4344,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 129-5,교통단속,4,200,,30,2017-01,043-540-3096,36.483111,127.716186,2024-01-01
4345,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 140-5,교통단속,3,200,,30,2013-01,043-540-3096,36.484324,127.719872,2024-01-01
4346,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 172-5,교통단속,3,200,,30,2019-01,043-540-3096,36.485905,127.725137,2024-01-01
4347,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 125-1,교통단속,1,200,,30,2021-01,043-540-3096,36.483731,127.716812,2024-01-01
4348,충청북도 보은군청,,충청북도 보은군 보은읍 교사리 48-15,교통단속,1,200,,30,2021-01,043-540-3096,36.486854,127.718699,2024-01-01
4349,충청북도 보은군청,,충청북도 보은군보은읍 교사리 54-86,교통단속,1,200,,30,2015-01,043-540-3096,36.487427,127.717738,2024-01-01
4350,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 45,시설물관리,20,200,,30,2013-01,043-540-3112,36.489463,127.729499,2024-01-01
4351,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 45,시설물관리,1,200,,30,2015-01,043-540-3112,36.488158,127.731143,2024-01-01
4352,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 45,시설물관리,4,200,,30,2017-01,043-540-3053,36.489027,127.729011,2024-01-01
4353,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 45,시설물관리,4,200,,30,2017-01,043-540-3923,36.489027,127.729011,2024-01-01
4354,충청북도 보은군청,,충청북도 보은군 보은읍 교사리 21-1,재난재해,1,200,,30,2007-01,043-540-3486,36.489727,127.722126,2024-01-01
4355,충청북도 보은군청,,충청북도 보은군 보은읍 이평리 187-5,재난재해,1,200,,30,2006-01,043-540-3486,36.482418,127.724336,2024-01-01
4356,충청북도 보은군청,,충청북도 보은군 보은읍 교사리 35-1,재난재해,1,200,,30,2016-01,043-540-3486,36.486499,127.721612,2024-01-01
4357,충청북도 보은군청,,충청북도 보은군 속리산면 사내리 201-4,재난재해,1,200,,30,2006-01,043-540-3486,36.533115,127.82237,2024-01-01
4358,충청북도 보은군청,,충청북도 보은군 속리산면 만수리 산1-31,재난재해,1,200,,30,2007-01,043-540-3486,36.498454,127.873061,2024-01-01
4359,충청북도 보은군청,,충청북도 보은군 속리산면 상판리 89-2,재난재해,1,200,,30,2009-01,043-540-3486,36.512896,127.807398,2024-01-01
4360,충청북도 보은군청,,충청북도 보은군 장안면 서원리 산10-4,재난재해,1,200,,30,2007-01,043-540-3486,36.485123,127.81023,2024-01-01
4361,충청북도 보은군청,,충청북도 보은군 마로면 기대리 331-2,재난재해,1,200,,30,2007-01,043-540-3486,36.41412,127.820569,2024-01-01
4362,충청북도 보은군청,,충청북도 보은군 마로면 적암리 334-1,재난재해,1,200,,30,2009-01,043-540-3486,36.444745,127.865247,2024-01-01
4363,충청북도 보은군청,,충청북도 보은군 내북면 창리 53-4,재난재해,1,200,,30,2009-01,043-540-3486,36.575962,127.66357,2024-01-01
4364,충청북도 보은군청,,충청북도 보은군 탄부면 성지리 25-1,재난재해,1,200,,30,2009-01,043-540-3486,36.41913,127.774727,2024-01-01
4365,충청북도 보은군청,,충청북도 보은군 삼승면 원남리 524-41,재난재해,1,200,,30,2007-01,043-540-3486,36.395032,127.733671,2024-01-01
4366,충청북도 보은군청,,충청북도 보은군 수한면 발산리 347-4,재난재해,1,200,,30,2007-01,043-540-3486,36.479505,127.709687,2024-01-01
4367,충청북도 보은군청,,충청북도 보은군 내북면 봉황리 275-1,재난재해,1,200,,30,2007-01,043-540-3486,36.586676,127.675548,2024-01-01
4368,충청북도 보은군청,,충청북도 보은군 산외면 원평리 81-1,재난재해,1,200,,30,2009-01,043-540-3486,36.575795,127.748891,2024-01-01
4369,충청북도 보은군청,,충청북도 보은군 회인면 부수리 429-4,재난재해,1,200,,30,2009-01,043-540-3486,36.493779,127.599009,2024-01-01
4370,충청북도 보은군청,,충청북도 보은군 마로면 세중리 589-2,재난재해,1,200,,30,2009-01,043-540-3486,36.385661,127.833251,2024-01-01
4371,충청북도 보은군청,,충청북도 보은군 보은읍 삼산리 25-2,재난재해,2,200,,30,2018-01,043-540-3486,36.481243,127.720259,2024-01-01
4372,충청북도 보은군청,,충청북도 보은군 장안면 개안리 229-27,시설물관리,1,200,,30,2019-01,043-540-3354,36.469663,127.791923,2024-01-01
4373,충청북도 보은군청,,충청북도 보은군 장안면 오창리 산 52-5,시설물관리,1,200,,30,2019-01,043-540-3354,36.489682,127.758222,2024-01-01
4374,충청북도 보은군청,,충청북도 보은군 속리산면 갈목리 산 19-4,시설물관리,2,200,,30,2015-01,043-540-3923,36.497938,127.791429,2024-01-01
4375,충청북도 보은군청,,충청북도 보은군 속리산면 갈목리 산 19-3,시설물관리,2,200,,30,2015-01,043-540-3923,36.499778,127.790473,2024-01-01
4376,충청북도 증평군,,충청북도 증평군 도안면 광덕리 544번지,차량방범,1,200,구계 입구 (마을방향편도),30,,043-835-4742,36.835771,127.6167029,2024-01-24
4377,충청북도 증평군,,충청북도 증평군 도안면 광덕리 산61-8번지,차량방범,1,200,천두식품 앞(괴산경계) (광덕2리마을회관방향),30,,043-835-4742,36.827958,127.630003,2024-01-24
4378,충청북도 증평군,,충청북도 증평군 도안면 광덕리 산61-8번지,차량방범,1,200,천두식품 앞(괴산경계) (사리방향),30,,043-835-4742,36.827961,127.630005,2024-01-24
4379,충청북도 증평군,,충청북도 증평군 도안면 도당리 835번지,차량방범,1,200,덕유앞 괴산 경계 (사리방향),30,,043-835-4742,36.813078,127.633533,2024-01-24
4380,충청북도 증평군,,충청북도 증평군 도안면 도당리 122-1번지,차량방범,1,200,은행정 입구 (은행정방향),30,,043-835-4742,36.796996,127.638755,2024-01-24
4381,충청북도 증평군,,충청북도 증평군 도안면 도당리 122-1번지,차량방범,1,200,은행정 입구 (청용삼거리방향),30,,043-835-4742,36.796951,127.638779,2024-01-24
4382,충청북도 증평군,,충청북도 증평군 증평읍 초중리 518-2번지,차량방범,1,200,꽃묘장앞(청주방향1차로),30,,043-835-4742,36.782017,127.570774,2024-01-24
4383,충청북도 증평군,,충청북도 증평군 증평읍 초중리 518-2번지,차량방범,1,200,꽃묘장앞(청주방향2차로),30,,043-835-4742,36.782041,127.570754,2024-01-24
4384,충청북도 증평군,,충청북도 증평군 증평읍 초중리 518-2번지,차량방범,1,200,꽃묘장앞(청주방향자전거도로로),30,,043-835-4742,36.782067,127.570726,2024-01-24
4385,충청북도 증평군,,충청북도 증평군 도안면 화성리 280-3번지,차량방범,1,200,문암주유소(충주방향2차로)->화성삼거리(충주방향2차로),30,,043-835-4742,36.835818,127.616243,2024-01-24
4386,충청북도 증평군,,충청북도 증평군 도안면 화성리 280-3번지,차량방범,1,200,문암주유소(충주방향1차로)->화성삼거리(충주방향1차로),30,,043-835-4742,36.835822,127.616182,2024-01-24
4387,충청북도 증평군,,충청북도 증평군 증평읍 증천리 1296번지,차량방범,1,200,늘푸른아파트입구(율리방향),30,,043-835-4742,36.771726,127.600724,2024-01-24
4388,충청북도 증평군,,충청북도 증평군 증평읍 증천리 1296번지,차량방범,1,200,늘푸른아파트입구(증평시내방향),30,,043-835-4742,36.771741,127.600747,2024-01-24
4389,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 336-1번지,차량방범,1,200,연탄교 진입구간(증평방향1차로),30,,043-835-4742,36.7855096,127.5610901,2024-01-24
4390,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 336-1번지,차량방범,1,200,연탄교 진입구간(증평방향2차로),30,,043-835-4742,36.7855096,127.5610901,2024-01-24
4391,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 336-1번지,차량방범,1,200,연탄교 진입구간(증평방향3차로),30,,043-835-4742,36.7855096,127.5610901,2024-01-24
4392,충청북도 증평군,,충청북도 증평군 증평읍 사곡리 450-5번지,차량방범,1,200,허브랜드로(도안방향),30,,043-835-4742,35.786826,127.614113,2024-01-24
4393,충청북도 증평군,,충청북도 증평군 증평읍 사곡리 450-5번지,차량방범,1,200,허브랜드로(증평용강리방향),30,,043-835-4742,36.786826,127.614164,2024-01-24
4394,충청북도 증평군,,충청북도 증평군 증평읍 용강리 858번지,차량방범,1,200,용강1리입구(마을방향),30,,043-835-4742,36.779155,127.612408,2024-01-24
4395,충청북도 증평군,,충청북도 증평군 증평읍 용강리 309-5번지,차량방범,1,200,용강3리입구(마을방향),30,,043-835-4742,36.773553,127.611943,2024-01-24
4396,충청북도 증평군,,충청북도 증평군 증평읍 용강리 307-4번지,차량방범,1,200,용강3리입구(교차로),30,,043-835-4742,36.772153,127.612941,2024-01-24
4397,충청북도 증평군,,충청북도 증평군 증평읍 용강리 856번지,차량방범,1,200,곡강골입구(마을방향),30,,043-835-4742,36.77106992,127.612804,2024-01-24
4398,충청북도 증평군,,충청북도 증평군 증평읍 용강리 60-1번지,차량방범,1,200,서호e타운앞(괴산방향1차로),30,,043-835-4742,36.774606,127.627136,2024-01-24
4399,충청북도 증평군,,충청북도 증평군 증평읍 용강리 60-1번지,차량방범,1,200,서호e타운앞(괴산방향2차로),30,,043-835-4742,36.774588,127.627169,2024-01-24
4400,충청북도 증평군,,충청북도 증평군 증평읍 용강리 60-1번지,차량방범,1,200,서호e타운앞(증평방향2차로),30,,043-835-4742,36.774664,127.627045,2024-01-24
4401,충청북도 증평군,,충청북도 증평군 증평읍 용강리 60-1번지,차량방범,1,200,서호e타운앞(증평방향1차로),30,,043-835-4742,37.774664,127.627076,2024-01-24
4402,충청북도 증평군,,충청북도 증평군 증평읍 용강리 산46-2번지,차량방범,1,200,로하스빌Ⅱ 길건너(괴산방향),30,,043-835-4742,36.766492,127.625972,2024-01-24
4403,충청북도 증평군,,충청북도 증평군 증평읍 용강리 산46-2번지,차량방범,1,200,로하스빌Ⅱ 길건너(증평방향),30,,043-835-4742,36.766527,127.625993,2024-01-24
4404,충청북도 증평군,,충청북도 증평군 증평읍 죽리 526-2번지,차량방범,1,200,남하길원평길사거리(보건소방향),30,,043-835-4742,36.752291,127.608787,2024-01-24
4405,충청북도 증평군,,충청북도 증평군 증평읍 죽리 526-2번지,차량방범,1,200,남하길원평길사거리(박물관방향),30,,043-835-4742,36.752261,127.608787,2024-01-24
4406,충청북도 증평군,,충청북도 증평군 증평읍 덕상리 730-8번지,차량방범,1,200,덕상교(증평방향),30,,043-835-4742,36.753387,127.614716,2024-01-24
4407,충청북도 증평군,,충청북도 증평군 증평읍 덕상리 730-8번지,차량방범,1,200,덕상교(괴산방향),30,,043-835-4742,36.753355,127.614716,2024-01-24
4408,충청북도 증평군,,충청북도 증평군 증평읍 죽리 717번지번지,차량방범,1,200,원평입구(마을방향),30,,043-835-4742,36.741324,127.614706,2024-01-24
4409,충청북도 증평군,,충청북도 증평군 증평읍 남차리 18-3번지,차량방범,1,200,남차생태이동로 앞(괴산방향),30,,043-835-4742,36.745281,127.634711,2024-01-24
4410,충청북도 증평군,,충청북도 증평군 증평읍 남차리 18-3번지,차량방범,1,200,남차생태이동로 앞(증평방향),30,,043-835-4742,36.745304,127.634703,2024-01-24
4411,충청북도 증평군,,충청북도 증평군 증평읍 율리 산69-13번지,차량방범,1,200,종암길청주경계(증평방향),30,,043-835-4742,36.708096,127.630073,2024-01-24
4412,충청북도 증평군,,충청북도 증평군 증평읍 창동리 706번지,생활방범,1,200,창동 사거리,30,,043-835-4742,36.782936,127.579161,2024-01-24
4413,충청북도 증평군,,충청북도 증평군 증평읍 증평리 246번지,생활방범,1,200,대동1길 중앙로8길 교차점,30,,043-835-4742,36.78206952,127.585118,2024-01-24
4414,충청북도 증평군,,충청북도 증평군 증평읍 증평리 246번지,생활방범,1,200,대동1길 중앙로8길 교차점,30,,043-835-4742,36.78206952,127.585118,2024-01-24
4415,충청북도 증평군,,충청북도 증평군 증평읍 신동리 130번지,생활방범,1,200,신동리 골목순대 사거리,30,,043-835-4742,36.781937,127.579748,2024-01-24
4416,충청북도 증평군,,충청북도 증평군 증평읍 신동리 130번지,생활방범,1,200,신동리 골목순대 사거리,30,,043-835-4742,36.781937,127.579748,2024-01-24
4417,충청북도 증평군,,충청북도 증평군 증평읍 신동리 130번지,생활방범,1,200,신동리 골목순대 사거리,30,,043-835-4742,36.781937,127.579748,2024-01-24
4418,충청북도 증평군,,충청북도 증평군 증평읍 신동리 36번지,생활방범,1,200,신동방앗간 사거리,30,,043-835-4742,36.78277428,127.580884,2024-01-24
4419,충청북도 증평군,,충청북도 증평군 도안면 광덕리 521번지,생활방범,1,200,광덕리 마을회관 앞,30,,043-835-4742,36.834536,127.627911,2024-01-24
4420,충청북도 증평군,,충청북도 증평군 도안면 도당리 123-3번지,생활방범,1,200,은행정 입구,30,,043-835-4742,36.796462,127.637514,2024-01-24
4421,충청북도 증평군,,충청북도 증평군 증평읍 죽리 53-1번지,생활방범,1,200,덕상교차로,30,,043-835-4742,36.760546,127.6090195,2024-01-24
4422,충청북도 증평군,,충청북도 증평군 증평읍 죽리 53-1번지,생활방범,1,200,덕상교차로,30,,043-835-4742,36.760546,127.6090195,2024-01-24
4423,충청북도 증평군,,충청북도 증평군 도안면 석곡리 789번지,생활방범,1,200,석곡마을회관 앞,30,,043-835-4742,36.826542,127.619211,2024-01-24
4424,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 922-21번지,생활방범,1,200,쇠마루 입구(IC방향),30,,043-835-4742,36.789501,127.560533,2024-01-24
4425,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 586-5번지,생활방범,1,200,쇠마루 입구(관사방향),30,,043-835-4742,36.791858,127.564541,2024-01-24
4426,충청북도 증평군,,충청북도 증평군 증평읍 연탄리 586-5번지,생활방범,1,200,쇠마루 입구(관사방향),30,,043-835-4742,36.791858,127.564541,2024-01-24
4427,충청북도 증평군,,충청북도 증평군 증평읍 초중리 310-29번지,생활방범,1,200,초중2리 기찻길 위 다리,30,,043-835-4742,36.774687,127.574278,2024-01-24
